Datum von;Datum bis;Gesamt (Netzlast) [MWh] Berechnete Auflösungen;Residuallast [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen
31.03.2018;01.04.2018;279.437,25;156.115,75;13.039,50
01.04.2018;02.04.2018;261.089,50;66.098,25;18.636,00
02.04.2018;03.04.2018;249.073,25;129.961,50;10.088,50
03.04.2018;04.04.2018;300.234,25;145.181,00;9.204,50
04.04.2018;05.04.2018;304.930,50;164.583,25;12.418,25
05.04.2018;06.04.2018;315.240,00;80.371,00;22.294,75
06.04.2018;07.04.2018;307.035,00;169.605,75;7.483,25
07.04.2018;08.04.2018;268.120,25;36.673,75;19.074,75
08.04.2018;09.04.2018;246.049,75;76.601,75;14.352,25
09.04.2018;10.04.2018;290.928,00;215.778,25;3.415,25
10.04.2018;11.04.2018;315.815,75;123.451,50;14.670,25
11.04.2018;12.04.2018;318.674,75;156.393,00;12.642,50
12.04.2018;13.04.2018;319.729,00;114.339,25;22.042,75
13.04.2018;14.04.2018;315.228,50;159.372,50;7.678,50
14.04.2018;15.04.2018;261.048,50;115.104,75;14.044,00
15.04.2018;16.04.2018;235.459,50;169.899,25;18.832,00
16.04.2018;17.04.2018;286.067,25;254.435,25;2.395,00
17.04.2018;18.04.2018;289.858,50;215.229,50;13.124,75
18.04.2018;19.04.2018;289.723,25;213.216,75;13.480,50
19.04.2018;20.04.2018;284.149,75;208.569,00;12.486,50
20.04.2018;21.04.2018;295.302,25;179.680,75;12.295,00
21.04.2018;22.04.2018;257.863,25;159.419,00;11.915,25
22.04.2018;23.04.2018;226.761,00;142.457,25;18.258,50
23.04.2018;24.04.2018;293.448,25;147.366,25;6.767,00
24.04.2018;25.04.2018;306.158,75;170.651,50;16.828,00
25.04.2018;26.04.2018;307.636,25;109.475,25;15.844,25
26.04.2018;27.04.2018;308.067,75;144.794,75;16.637,75
27.04.2018;28.04.2018;294.469,00;191.420,00;8.242,50
28.04.2018;29.04.2018;249.100,50;141.536,50;14.601,00
29.04.2018;30.04.2018;224.681,25;128.029,75;9.660,50
30.04.2018;01.05.2018;266.612,00;53.836,25;19.371,75
01.05.2018;02.05.2018;250.898,50;2.703,75;18.902,50
02.05.2018;03.05.2018;280.609,00;205.389,25;2.610,75
03.05.2018;04.05.2018;288.562,50;183.704,00;12.594,50
04.05.2018;05.05.2018;283.984,00;186.904,25;12.361,25
05.05.2018;06.05.2018;253.096,75;138.387,00;10.170,50
06.05.2018;07.05.2018;229.528,50;110.874,00;24.628,00
07.05.2018;08.05.2018;286.053,00;164.905,50;7.164,75
08.05.2018;09.05.2018;293.978,00;146.324,75;17.719,75
09.05.2018;10.05.2018;296.816,50;163.798,50;11.322,75
10.05.2018;11.05.2018;235.545,75;105.221,50;20.286,00
11.05.2018;12.05.2018;255.412,75;188.882,25;2.252,75
12.05.2018;13.05.2018;240.678,25;157.990,25;7.238,25
13.05.2018;14.05.2018;236.322,00;54.320,25;20.026,25
14.05.2018;15.05.2018;295.686,75;85.976,00;5.299,75
15.05.2018;16.05.2018;293.308,75;181.971,25;15.589,00
16.05.2018;17.05.2018;289.341,25;220.306,00;14.259,75
17.05.2018;18.05.2018;296.885,00;132.215,00;14.903,75
18.05.2018;19.05.2018;288.264,00;223.379,25;12.284,75
19.05.2018;20.05.2018;250.710,50;178.136,00;9.740,25
20.05.2018;21.05.2018;212.204,75;68.233,50;14.128,75
21.05.2018;22.05.2018;226.745,50;38.910,75;19.322,25
22.05.2018;23.05.2018;285.296,25;165.538,25;5.085,75
23.05.2018;24.05.2018;298.219,75;152.799,00;10.531,75
24.05.2018;25.05.2018;310.466,50;131.596,25;13.013,25
25.05.2018;26.05.2018;302.975,75;165.254,00;12.264,00
26.05.2018;27.05.2018;259.594,25;170.995,00;10.245,00
27.05.2018;28.05.2018;242.308,75;149.880,75;19.827,25
28.05.2018;29.05.2018;304.095,50;165.865,25;3.357,50
29.05.2018;30.05.2018;312.542,00;138.679,75;12.569,25
30.05.2018;31.05.2018;309.637,50;202.717,75;11.829,25
31.05.2018;01.06.2018;314.900,00;209.148,75;10.678,75
01.06.2018;02.06.2018;301.613,00;209.308,25;10.742,25
02.06.2018;03.06.2018;259.874,25;176.691,50;4.234,00
03.06.2018;04.06.2018;237.521,25;172.602,00;18.637,75
04.06.2018;05.06.2018;292.709,75;204.455,00;1.200,25
05.06.2018;06.06.2018;298.498,00;217.282,00;6.936,25
06.06.2018;07.06.2018;302.405,75;132.389,00;7.879,50
07.06.2018;08.06.2018;301.326,00;164.079,75;8.180,75
08.06.2018;09.06.2018;296.634,50;194.493,00;9.152,50
09.06.2018;10.06.2018;263.825,75;166.477,25;3.865,50
10.06.2018;11.06.2018;243.504,75;171.286,75;20.523,25
11.06.2018;12.06.2018;298.771,50;200.877,25;2.926,25
12.06.2018;13.06.2018;296.537,25;206.254,00;8.890,50
13.06.2018;14.06.2018;297.271,50;224.172,75;9.243,25
14.06.2018;15.06.2018;292.698,25;208.144,50;6.565,00
15.06.2018;16.06.2018;288.614,75;231.428,25;3.744,75
16.06.2018;17.06.2018;258.039,50;191.361,25;4.215,25
17.06.2018;18.06.2018;235.867,25;128.342,00;19.878,00
18.06.2018;19.06.2018;288.893,50;204.461,00;2.883,75
19.06.2018;20.06.2018;309.805,75;193.166,00;8.533,00
20.06.2018;21.06.2018;303.704,50;215.805,75;8.027,75
21.06.2018;22.06.2018;312.725,50;113.901,25;17.666,75
22.06.2018;23.06.2018;303.265,00;84.184,50;12.405,00
23.06.2018;24.06.2018;263.920,00;56.835,00;16.910,75
24.06.2018;25.06.2018;232.379,50;136.086,75;14.466,50
25.06.2018;26.06.2018;287.018,00;198.269,00;5.582,50
26.06.2018;27.06.2018;289.701,50;201.032,75;5.790,75
27.06.2018;28.06.2018;289.764,25;180.397,75;5.202,00
28.06.2018;29.06.2018;298.699,75;164.535,25;6.589,25
29.06.2018;30.06.2018;299.536,75;155.710,50;5.338,50
30.06.2018;01.07.2018;254.713,00;111.739,75;10.314,00
01.07.2018;02.07.2018;230.143,25;99.408,25;16.467,00
02.07.2018;03.07.2018;285.714,25;182.413,75;3.114,25
03.07.2018;04.07.2018;293.754,75;193.469,75;5.964,00
04.07.2018;05.07.2018;292.751,25;210.677,50;8.438,25
05.07.2018;06.07.2018;298.296,00;200.192,00;4.881,00
06.07.2018;07.07.2018;301.138,25;162.092,75;5.136,25
07.07.2018;08.07.2018;259.828,00;83.490,25;16.018,75
08.07.2018;09.07.2018;232.574,50;129.458,00;17.395,25
09.07.2018;10.07.2018;290.214,75;153.438,25;9.706,00
10.07.2018;11.07.2018;284.621,50;239.590,50;6.238,25
11.07.2018;12.07.2018;287.894,50;230.091,50;3.780,50
12.07.2018;13.07.2018;294.396,75;185.332,00;8.880,75
13.07.2018;14.07.2018;284.476,00;159.825,50;5.188,50
14.07.2018;15.07.2018;253.923,50;143.031,50;5.220,00
15.07.2018;16.07.2018;229.316,50;146.938,50;16.113,50
16.07.2018;17.07.2018;277.381,00;202.827,25;1.616,25
17.07.2018;18.07.2018;288.537,50;193.945,00;1.314,00
18.07.2018;19.07.2018;298.174,00;128.132,75;2.865,75
19.07.2018;20.07.2018;298.207,00;168.548,75;2.309,75
20.07.2018;21.07.2018;283.475,75;198.184,25;1.713,50
21.07.2018;22.07.2018;250.335,75;173.430,75;932,00
22.07.2018;23.07.2018;225.884,50;165.057,25;14.610,00
23.07.2018;24.07.2018;274.623,25;186.413,75;4.210,75
24.07.2018;25.07.2018;286.061,75;213.960,75;4.488,00
25.07.2018;26.07.2018;287.853,00;207.562,50;7.091,75
26.07.2018;27.07.2018;288.354,25;186.452,00;6.751,00
27.07.2018;28.07.2018;291.979,25;179.559,75;6.536,00
28.07.2018;29.07.2018;251.784,75;143.704,00;5.986,25
29.07.2018;30.07.2018;227.376,75;139.095,50;19.091,50
30.07.2018;31.07.2018;279.495,50;179.425,00;6.810,50
31.07.2018;01.08.2018;286.705,25;177.628,25;7.853,25
01.08.2018;02.08.2018;286.821,25;181.502,75;10.311,00
02.08.2018;03.08.2018;284.916,25;198.615,25;8.682,00
03.08.2018;04.08.2018;281.566,00;199.785,25;9.622,75
04.08.2018;05.08.2018;249.178,00;162.997,75;5.346,00
05.08.2018;06.08.2018;244.661,50;116.433,75;17.862,75
06.08.2018;07.08.2018;278.197,25;188.700,75;6.061,25
07.08.2018;08.08.2018;287.791,25;159.311,00;8.660,75
08.08.2018;09.08.2018;302.866,50;163.514,00;10.455,50
09.08.2018;10.08.2018;296.410,00;177.555,75;8.830,00
10.08.2018;11.08.2018;300.967,50;129.704,00;13.751,50
11.08.2018;12.08.2018;264.432,00;85.177,25;15.335,00
12.08.2018;13.08.2018;235.599,00;130.982,00;8.455,75
13.08.2018;14.08.2018;287.770,00;193.609,50;9.053,00
14.08.2018;15.08.2018;300.432,00;161.747,75;8.521,25
15.08.2018;16.08.2018;295.317,25;205.631,25;11.293,00
16.08.2018;17.08.2018;293.547,25;204.868,50;9.450,25
17.08.2018;18.08.2018;294.275,00;182.580,75;6.922,00
18.08.2018;19.08.2018;250.740,00;183.926,25;8.870,75
19.08.2018;20.08.2018;238.198,50;160.978,25;16.782,75
20.08.2018;21.08.2018;297.106,25;183.972,75;6.394,50
21.08.2018;22.08.2018;286.039,00;222.676,00;10.524,00
22.08.2018;23.08.2018;285.599,00;208.320,50;11.253,25
23.08.2018;24.08.2018;291.208,25;204.422,00;11.615,75
24.08.2018;25.08.2018;292.986,75;189.352,25;13.750,50
25.08.2018;26.08.2018;259.993,75;141.682,50;6.653,75
26.08.2018;27.08.2018;243.418,75;131.930,00;17.164,25
27.08.2018;28.08.2018;299.165,25;117.167,75;9.170,75
28.08.2018;29.08.2018;290.163,75;215.750,50;7.013,75
29.08.2018;30.08.2018;294.063,00;181.963,25;9.244,75
30.08.2018;31.08.2018;301.376,25;185.838,00;15.469,25
31.08.2018;01.09.2018;289.620,75;187.544,00;8.841,50
01.09.2018;02.09.2018;247.932,50;186.278,25;5.293,75
02.09.2018;03.09.2018;242.296,50;157.459,75;15.831,00
03.09.2018;04.09.2018;301.054,25;185.058,00;6.156,75
04.09.2018;05.09.2018;292.619,25;210.923,00;12.269,50
05.09.2018;06.09.2018;285.466,75;215.386,75;12.138,50
06.09.2018;07.09.2018;288.958,50;198.502,50;12.681,50
07.09.2018;08.09.2018;295.251,50;221.425,75;12.610,25
08.09.2018;09.09.2018;255.190,00;155.759,25;11.840,00
09.09.2018;10.09.2018;230.684,25;176.154,75;17.210,00
10.09.2018;11.09.2018;282.616,75;217.049,50;9.358,00
11.09.2018;12.09.2018;304.083,00;157.640,50;18.772,25
12.09.2018;13.09.2018;297.102,75;166.192,50;11.975,25
13.09.2018;14.09.2018;279.101,25;253.142,75;9.864,50
14.09.2018;15.09.2018;287.218,75;252.844,25;9.686,00
15.09.2018;16.09.2018;262.645,50;148.778,50;12.031,25
16.09.2018;17.09.2018;234.812,25;169.325,50;17.486,00
17.09.2018;18.09.2018;287.785,50;213.666,00;8.935,00
18.09.2018;19.09.2018;299.729,75;182.600,75;17.234,75
19.09.2018;20.09.2018;302.161,25;191.185,25;16.758,25
20.09.2018;21.09.2018;304.772,00;191.290,75;14.975,50
21.09.2018;22.09.2018;320.840,50;89.154,50;16.051,00
22.09.2018;23.09.2018;276.299,50;44.152,25;23.233,00
23.09.2018;24.09.2018;255.083,75;152.716,00;10.348,00
24.09.2018;25.09.2018;319.817,00;30.042,00;25.044,75
25.09.2018;26.09.2018;306.398,50;178.324,25;7.121,00
26.09.2018;27.09.2018;324.996,25;123.635,25;21.358,25
27.09.2018;28.09.2018;320.849,75;166.191,25;15.412,50
28.09.2018;29.09.2018;322.772,75;162.885,75;15.518,75
29.09.2018;30.09.2018;264.995,75;178.790,75;5.706,50
30.09.2018;01.10.2018;245.408,00;140.646,50;13.874,75
01.10.2018;02.10.2018;284.217,00;195.943,00;11.642,25
02.10.2018;03.10.2018;317.096,00;70.750,25;11.646,75
03.10.2018;04.10.2018;280.158,50;-19.495,75;21.710,50
04.10.2018;05.10.2018;302.809,25;205.523,50;7.756,50
05.10.2018;06.10.2018;303.750,25;185.256,50;16.842,50
06.10.2018;07.10.2018;257.365,75;149.061,00;8.656,75
07.10.2018;08.10.2018;241.203,25;141.067,75;18.732,00
08.10.2018;09.10.2018;289.471,50;226.071,75;15.870,75
09.10.2018;10.10.2018;291.742,00;238.062,50;14.498,00
10.10.2018;11.10.2018;291.953,50;186.732,25;12.121,50
11.10.2018;12.10.2018;314.533,25;115.083,50;14.598,25
12.10.2018;13.10.2018;297.334,75;180.224,50;8.661,25
13.10.2018;14.10.2018;257.406,00;141.739,75;6.198,00
14.10.2018;15.10.2018;255.099,00;68.688,00;18.110,00
15.10.2018;16.10.2018;294.478,75;169.953,50;7.858,50
16.10.2018;17.10.2018;286.241,50;246.001,50;17.922,50
17.10.2018;18.10.2018;291.249,00;258.579,75;13.149,75
18.10.2018;19.10.2018;302.063,00;253.043,50;15.877,25
19.10.2018;20.10.2018;294.933,50;261.862,25;12.008,50
20.10.2018;21.10.2018;266.987,75;210.502,75;8.156,25
21.10.2018;22.10.2018;241.449,50;191.003,50;14.824,75
22.10.2018;23.10.2018;310.552,25;199.047,50;11.819,50
23.10.2018;24.10.2018;336.299,25;27.623,75;19.605,75
24.10.2018;25.10.2018;326.933,00;62.439,00;12.521,25
25.10.2018;26.10.2018;333.949,75;68.838,25;15.132,50
26.10.2018;27.10.2018;311.529,75;177.293,50;12.071,25
27.10.2018;28.10.2018;284.115,25;112.090,00;14.556,75
28.10.2018;29.10.2018;269.702,00;136.788,00;15.976,75
29.10.2018;30.10.2018;323.938,75;124.019,50;14.653,00
30.10.2018;31.10.2018;323.214,25;52.670,25;17.390,00
31.10.2018;01.11.2018;278.624,50;102.007,50;14.155,75
01.11.2018;02.11.2018;299.933,25;210.777,75;13.949,00
02.11.2018;03.11.2018;306.521,00;187.494,00;11.916,50
03.11.2018;04.11.2018;265.677,00;230.200,00;6.250,25
04.11.2018;05.11.2018;255.081,25;200.591,50;16.389,00
05.11.2018;06.11.2018;299.651,75;210.433,00;14.101,75
06.11.2018;07.11.2018;303.533,50;190.875,50;14.440,25
07.11.2018;08.11.2018;301.610,25;227.788,25;13.289,25
08.11.2018;09.11.2018;301.084,25;262.046,50;11.752,25
09.11.2018;10.11.2018;303.491,00;261.460,75;11.325,75
10.11.2018;11.11.2018;270.939,25;157.265,25;10.678,75
11.11.2018;12.11.2018;251.340,00;104.844,00;18.438,00
12.11.2018;13.11.2018;297.712,00;148.621,00;8.455,50
13.11.2018;14.11.2018;309.270,25;183.249,25;16.488,50
14.11.2018;15.11.2018;312.289,25;222.287,00;11.398,00
15.11.2018;16.11.2018;308.426,25;229.369,75;13.284,75
16.11.2018;17.11.2018;314.550,25;165.270,00;12.668,25
17.11.2018;18.11.2018;273.422,50;155.795,00;9.518,25
18.11.2018;19.11.2018;264.158,25;174.440,50;6.273,00
19.11.2018;20.11.2018;311.895,75;117.505,25;11.728,00
20.11.2018;21.11.2018;320.743,00;72.863,25;12.223,50
21.11.2018;22.11.2018;312.308,00;188.303,75;9.841,00
22.11.2018;23.11.2018;318.321,00;267.921,00;12.638,25
23.11.2018;24.11.2018;315.062,00;289.121,00;12.416,00
24.11.2018;25.11.2018;282.296,75;265.950,75;10.179,25
25.11.2018;26.11.2018;270.817,25;228.312,25;11.593,75
26.11.2018;27.11.2018;316.656,25;244.628,50;15.744,25
27.11.2018;28.11.2018;325.869,75;297.943,25;12.081,50
28.11.2018;29.11.2018;334.365,00;192.396,50;13.327,00
29.11.2018;30.11.2018;326.466,75;75.062,75;14.559,25
30.11.2018;01.12.2018;325.952,50;176.872,50;10.482,75
01.12.2018;02.12.2018;284.787,75;176.465,25;9.509,75
02.12.2018;03.12.2018;262.833,25;61.367,00;14.021,25
03.12.2018;04.12.2018;308.521,00;127.946,75;5.522,25
04.12.2018;05.12.2018;327.054,75;93.688,50;13.625,50
05.12.2018;06.12.2018;326.337,50;201.343,75;12.578,75
06.12.2018;07.12.2018;330.454,50;166.891,50;13.498,25
07.12.2018;08.12.2018;315.865,75;81.517,50;12.456,25
08.12.2018;09.12.2018;276.329,75;-72.631,00;13.029,25
09.12.2018;10.12.2018;254.174,50;-53.877,75;16.965,25
10.12.2018;11.12.2018;315.278,75;-20.434,75;12.856,25
11.12.2018;12.12.2018;326.175,75;107.080,25;13.651,00
12.12.2018;13.12.2018;324.033,00;251.075,50;11.815,25
13.12.2018;14.12.2018;323.293,75;279.468,75;17.375,25
14.12.2018;15.12.2018;321.994,00;283.441,75;10.948,75
15.12.2018;16.12.2018;288.823,00;262.539,75;8.966,50
16.12.2018;17.12.2018;278.160,25;197.022,50;15.795,75
17.12.2018;18.12.2018;315.063,25;280.984,50;12.313,00
18.12.2018;19.12.2018;316.655,25;241.277,75;16.294,75
19.12.2018;20.12.2018;326.397,75;171.881,25;15.679,25
20.12.2018;21.12.2018;302.409,50;228.951,25;9.107,00
21.12.2018;22.12.2018;283.981,25;70.846,00;17.789,25
22.12.2018;23.12.2018;263.847,25;75.300,00;12.446,25
23.12.2018;24.12.2018;246.755,25;126.241,00;15.994,25
24.12.2018;25.12.2018;242.836,00;117.062,75;14.841,75
25.12.2018;26.12.2018;234.498,00;-5.895,75;18.235,00
26.12.2018;27.12.2018;237.611,50;50.302,75;6.760,75
27.12.2018;28.12.2018;272.993,50;135.720,25;11.918,75
28.12.2018;29.12.2018;267.714,25;155.954,25;11.817,50
29.12.2018;30.12.2018;255.792,00;90.567,00;4.809,75
30.12.2018;31.12.2018;238.528,75;-16.020,25;15.990,25
31.12.2018;01.01.2019;244.844,00;180.303,50;9.545,75
01.01.2019;02.01.2019;211.701,25;-115.309,00;23.717,00
02.01.2019;03.01.2019;272.925,75;-30.743,50;7.635,00
03.01.2019;04.01.2019;304.832,00;155.499,25;9.241,25
04.01.2019;05.01.2019;305.862,00;121.024,50;9.624,00
05.01.2019;06.01.2019;262.180,00;84.122,50;16.655,00
06.01.2019;07.01.2019;258.568,75;227.700,50;16.199,75
07.01.2019;08.01.2019;307.214,00;181.742,00;13.226,50
08.01.2019;09.01.2019;300.703,25;-43.571,00;17.080,50
09.01.2019;10.01.2019;322.664,25;21.626,75;13.263,25
10.01.2019;11.01.2019;315.854,25;230.017,50;8.308,50
11.01.2019;12.01.2019;324.371,75;153.754,50;11.848,50
12.01.2019;13.01.2019;268.996,75;34.738,50;12.491,00
13.01.2019;14.01.2019;244.035,50;-72.568,25;11.503,25
14.01.2019;15.01.2019;296.080,25;-58.616,75;11.213,50
15.01.2019;16.01.2019;306.418,00;-35.962,00;15.993,25
16.01.2019;17.01.2019;308.353,50;51.786,75;15.076,75
17.01.2019;18.01.2019;315.819,75;56.589,75;13.407,25
18.01.2019;19.01.2019;314.703,50;175.119,00;6.358,50
19.01.2019;20.01.2019;284.574,75;247.471,50;15.208,75
20.01.2019;21.01.2019;272.186,50;245.094,75;6.709,00
21.01.2019;22.01.2019;335.342,00;286.051,50;6.586,50
22.01.2019;23.01.2019;331.089,75;258.076,00;17.768,50
23.01.2019;24.01.2019;338.620,25;236.863,25;12.485,00
24.01.2019;25.01.2019;334.164,75;302.311,00;14.814,75
25.01.2019;26.01.2019;328.754,00;298.762,50;11.427,00
26.01.2019;27.01.2019;278.441,50;152.947,25;10.569,25
27.01.2019;28.01.2019;252.235,25;75.038,50;16.577,00
28.01.2019;29.01.2019;305.868,75;187.950,00;8.482,25
29.01.2019;30.01.2019;325.065,25;211.606,50;12.545,50
30.01.2019;31.01.2019;324.736,50;164.348,00;17.897,25
31.01.2019;01.02.2019;324.092,25;231.540,25;9.794,00
01.02.2019;02.02.2019;323.739,00;224.908,50;12.078,25
02.02.2019;03.02.2019;288.941,25;251.013,25;7.006,75
03.02.2019;04.02.2019;269.176,75;172.961,00;12.574,00
04.02.2019;05.02.2019;313.689,00;171.931,00;8.952,50
05.02.2019;06.02.2019;331.457,50;173.352,50;10.805,75
06.02.2019;07.02.2019;318.683,00;190.846,25;6.823,00
07.02.2019;08.02.2019;311.295,25;134.297,50;11.237,75
08.02.2019;09.02.2019;302.702,00;35.511,00;10.879,00
09.02.2019;10.02.2019;253.661,25;-88.585,75;22.207,50
10.02.2019;11.02.2019;236.609,75;-54.177,50;10.328,50
11.02.2019;12.02.2019;290.135,00;-41.419,50;10.501,25
12.02.2019;13.02.2019;308.320,75;105.610,50;14.788,25
13.02.2019;14.02.2019;317.425,75;121.851,50;13.279,75
14.02.2019;15.02.2019;311.426,75;221.792,25;12.091,50
15.02.2019;16.02.2019;301.808,25;228.971,25;9.645,25
16.02.2019;17.02.2019;266.730,50;106.680,50;13.373,00
17.02.2019;18.02.2019;249.110,25;171.497,00;11.684,50
18.02.2019;19.02.2019;282.581,75;183.391,50;10.261,50
19.02.2019;20.02.2019;302.585,25;86.067,75;18.323,75
20.02.2019;21.02.2019;307.216,00;157.483,00;12.788,00
21.02.2019;22.02.2019;307.869,50;132.750,00;11.436,50
22.02.2019;23.02.2019;305.070,75;170.823,50;9.930,25
23.02.2019;24.02.2019;270.915,75;192.940,75;7.441,50
24.02.2019;25.02.2019;249.810,25;182.854,25;15.310,25
25.02.2019;26.02.2019;293.122,25;187.719,00;4.836,25
26.02.2019;27.02.2019;289.951,00;208.771,75;10.056,00
27.02.2019;28.02.2019;297.687,75;182.805,50;13.643,75
28.02.2019;01.03.2019;289.236,25;79.308,00;14.110,25
01.03.2019;02.03.2019;294.895,75;247.985,25;7.830,50
02.03.2019;03.03.2019;263.228,75;204.489,25;1.666,75
03.03.2019;04.03.2019;228.185,50;-51.879,50;21.437,50
04.03.2019;05.03.2019;273.659,75;-73.741,50;17.822,00
05.03.2019;06.03.2019;286.760,25;-18.510,75;14.233,75
06.03.2019;07.03.2019;284.173,50;81.296,75;8.318,25
07.03.2019;08.03.2019;281.409,50;-14.760,00;20.384,50
08.03.2019;09.03.2019;276.543,00;-34.104,50;11.203,00
09.03.2019;10.03.2019;241.872,50;-87.030,75;22.352,50
10.03.2019;11.03.2019;234.693,25;38.484,25;7.935,75
11.03.2019;12.03.2019;273.181,00;60.524,75;12.924,75
12.03.2019;13.03.2019;283.869,75;75.434,50;12.604,75
13.03.2019;14.03.2019;283.010,25;-60.624,00;17.259,75
14.03.2019;15.03.2019;280.954,25;-12.555,00;13.220,00
15.03.2019;16.03.2019;279.230,75;-43.953,25;13.256,25
16.03.2019;17.03.2019;249.437,75;-7.397,00;13.142,50
17.03.2019;18.03.2019;226.846,50;-39.596,50;21.009,50
18.03.2019;19.03.2019;281.618,00;-31.630,75;9.570,50
19.03.2019;20.03.2019;289.498,00;170.070,00;7.815,75
20.03.2019;21.03.2019;301.441,25;182.347,50;6.657,25
21.03.2019;22.03.2019;302.338,25;206.832,00;8.612,75
22.03.2019;23.03.2019;287.482,00;220.400,25;6.852,50
23.03.2019;24.03.2019;242.888,50;120.100,25;8.935,25
24.03.2019;25.03.2019;235.840,00;172.432,75;14.191,25
25.03.2019;26.03.2019;276.282,75;95.255,00;12.946,50
26.03.2019;27.03.2019;295.067,75;79.944,50;8.907,25
27.03.2019;28.03.2019;299.082,50;179.572,00;6.128,75
28.03.2019;29.03.2019;295.767,00;229.289,75;8.168,25
29.03.2019;30.03.2019;297.429,00;231.152,50;8.328,75
30.03.2019;31.03.2019;239.773,25;130.746,50;8.579,75
31.03.2019;01.04.2019;221.531,75;99.352,00;19.226,25
01.04.2019;02.04.2019;266.275,25;113.100,75;5.215,25
02.04.2019;03.04.2019;292.104,75;74.441,75;11.241,25
03.04.2019;04.04.2019;291.681,50;167.449,75;9.975,50
04.04.2019;05.04.2019;290.196,00;127.156,50;10.921,50
05.04.2019;06.04.2019;288.413,50;194.572,75;9.163,75
06.04.2019;07.04.2019;233.848,25;108.622,00;6.773,25
07.04.2019;08.04.2019;213.334,25;112.503,00;17.211,00
08.04.2019;09.04.2019;271.809,75;164.413,75;3.638,25
09.04.2019;10.04.2019;275.273,00;159.587,25;8.040,25
10.04.2019;11.04.2019;276.978,50;158.321,25;5.477,75
11.04.2019;12.04.2019;284.103,00;183.610,00;9.689,00
12.04.2019;13.04.2019;293.190,50;215.788,25;6.208,00
13.04.2019;14.04.2019;255.075,75;154.893,75;6.225,50
14.04.2019;15.04.2019;241.149,75;121.375,50;13.689,75
15.04.2019;16.04.2019;272.588,50;119.210,50;9.721,50
16.04.2019;17.04.2019;273.483,50;101.381,00;12.294,25
17.04.2019;18.04.2019;266.699,25;106.111,50;11.071,00
18.04.2019;19.04.2019;256.787,00;91.512,00;15.903,25
19.04.2019;20.04.2019;201.676,25;57.192,25;17.078,50
20.04.2019;21.04.2019;203.410,00;103.089,00;10.098,75
21.04.2019;22.04.2019;184.958,25;88.195,50;13.050,50
22.04.2019;23.04.2019;183.237,00;-30.503,25;18.620,50
23.04.2019;24.04.2019;243.818,75;-93.169,75;10.562,00
24.04.2019;25.04.2019;264.453,25;30.318,00;16.528,75
25.04.2019;26.04.2019;260.538,00;113.763,50;13.284,50
26.04.2019;27.04.2019;256.623,00;64.788,25;9.657,50
27.04.2019;28.04.2019;229.828,25;112.968,25;7.362,50
28.04.2019;29.04.2019;217.279,25;138.057,00;15.608,50
29.04.2019;30.04.2019;269.103,00;112.855,75;3.097,00
30.04.2019;01.05.2019;255.250,25;118.858,75;9.921,25
01.05.2019;02.05.2019;211.750,50;40.353,25;18.446,50
02.05.2019;03.05.2019;265.838,25;44.237,00;4.393,75
03.05.2019;04.05.2019;268.942,75;90.586,25;9.790,75
04.05.2019;05.05.2019;240.628,75;138.209,50;10.688,75
05.05.2019;06.05.2019;222.517,00;127.926,25;18.493,75
06.05.2019;07.05.2019;275.784,75;132.011,25;8.033,00
07.05.2019;08.05.2019;291.763,00;193.132,25;7.320,25
08.05.2019;09.05.2019;274.869,25;117.048,50;7.470,75
09.05.2019;10.05.2019;274.308,25;163.995,00;9.139,75
10.05.2019;11.05.2019;271.109,00;164.334,75;9.220,25
11.05.2019;12.05.2019;232.634,75;147.429,75;2.755,50
12.05.2019;13.05.2019;208.473,75;17.501,50;18.315,75
13.05.2019;14.05.2019;259.969,00;115.820,25;6.160,25
14.05.2019;15.05.2019;262.198,25;109.261,00;6.528,75
15.05.2019;16.05.2019;275.595,25;138.361,00;4.689,75
16.05.2019;17.05.2019;296.814,75;187.941,50;6.592,25
17.05.2019;18.05.2019;272.620,75;200.998,50;2.343,25
18.05.2019;19.05.2019;226.127,25;102.408,50;10.091,75
19.05.2019;20.05.2019;215.491,50;108.192,00;15.411,00
20.05.2019;21.05.2019;269.450,25;183.134,25;3.074,00
21.05.2019;22.05.2019;266.650,00;177.716,50;7.268,75
22.05.2019;23.05.2019;263.640,00;68.253,50;8.982,25
23.05.2019;24.05.2019;270.400,25;163.472,25;9.245,75
24.05.2019;25.05.2019;260.924,00;147.014,75;3.830,00
25.05.2019;26.05.2019;229.005,50;121.676,00;6.820,50
26.05.2019;27.05.2019;212.377,75;43.481,00;19.357,50
27.05.2019;28.05.2019;267.163,50;135.331,25;6.335,00
28.05.2019;29.05.2019;271.424,50;202.981,50;6.762,50
29.05.2019;30.05.2019;260.898,00;153.635,00;10.199,50
30.05.2019;31.05.2019;208.919,50;61.834,25;19.576,25
31.05.2019;01.06.2019;232.032,00;136.242,75;5.368,25
01.06.2019;02.06.2019;220.448,25;121.019,50;8.465,25
02.06.2019;03.06.2019;206.127,75;100.762,50;17.788,50
03.06.2019;04.06.2019;259.815,50;98.976,75;11.307,00
04.06.2019;05.06.2019;271.589,25;180.686,25;6.591,00
05.06.2019;06.06.2019;270.402,75;119.243,75;7.230,50
06.06.2019;07.06.2019;268.761,50;94.050,25;8.828,50
